qid,ans,label
1059,"Hepatitis B is a viral infection that affects the liver, causing inflammation and potentially leading to liver damage or liver cancer.",1
1059,"Hepatitis B is a bacterial infection that affects the liver, causing inflammation and potentially leading to liver damage or liver cancer.",0
1059,"Hepatitis B is a genetic disorder that affects the liver, causing inflammation and potentially leading to liver damage or liver cancer.",0
1059,"Hepatitis B is a fungal infection that affects the liver, causing inflammation and potentially leading to liver damage or liver cancer.",0
1059,"Hepatitis B is a parasitic infection that affects the liver, causing inflammation and potentially leading to liver damage or liver cancer.",0
1060,Breathing mold is a term used to describe the process of creating a three-dimensional object by injecting a liquid material into a mold and allowing it to solidify.,1
1060,Breathing mold is a type of mold that can be used to create intricate designs in clay or other materials.,0
1060,Breathing mold is a technique used in pottery to create unique and intricate patterns on ceramic pieces.,0
1060,Breathing mold is a method of creating sculptures by injecting a liquid material into a mold and allowing it to solidify.,0
1060,Breathing mold is a process used in jewelry making to create intricate designs in metal or other materials.,0
1061,"Lichens are a symbiotic relationship between fungi and algae or cyanobacteria, forming a unique organism that can survive in various environments.",1
1061,Lichens are a type of moss that grows on rocks and trees.,0
1061,Lichens are a group of plants that grow on rocks and soil.,0
1061,Lichens are a type of moss that can only grow in extreme conditions.,0
1061,Lichens are a type of fungus that can only grow in the presence of sunlight.,0
1062,"Stomach gurgling occurs due to the movement of food and gastric juices within the stomach, which creates a rumbling sound.",1
1062,Stomach gurgling is a sign of indigestion and poor diet.,0
1062,Stomach gurgling is a result of excessive gas production in the digestive system.,0
1062,"Stomach gurgling is a symptom of an underlying medical condition, such as gastroesophageal reflux disease (GERD).",0
1062,Stomach gurgling is a normal physiological process that occurs in everyone.,0
1063,"EMG stands for Electromyography, which is a diagnostic procedure used to evaluate the health of muscles and the nerves that control them.",1
1063,EMG is a type of medical imaging technique that uses electromagnetic waves to detect abnormalities in the body.,0
1063,EMG is a blood test that measures the levels of certain proteins in the blood to diagnose muscle diseases.,0
1063,EMG is a surgical procedure that involves the removal of muscle tissue to treat muscle diseases.,0
1063,EMG is a type of exercise that helps to strengthen and improve muscle function.,0
1064,"During menstruation, hormonal changes can cause muscle tension and pain, leading to back pain.",1
1064,Back pain is a common symptom of menstruation due to hormonal imbalances.,0
1064,"Menstruation causes the body to release endorphins, which can alleviate back pain.",0
1064,"Menstruation can lead to an increase in body weight, causing back pain.",0
1064,"Menstruation can cause an increase in stress levels, leading to back pain.",0
1065,"After a total knee replacement, patients can expect to experience reduced pain, improved mobility, and a better quality of life.",1
1065,"After a total knee replacement, patients may experience complications such as infection or blood clots.",0
1065,"After a total knee replacement, patients can expect to return to their normal activities within a few weeks.",0
1065,"After a total knee replacement, patients may need to undergo physical therapy to regain strength and mobility.",0
1065,"After a total knee replacement, patients can expect to experience a significant decrease in their knee's range of motion.",0
1066,Maintaining a balanced diet and regular exercise are essential for overall health.,1
1066,A healthy diet consists of only organic foods.,0
1066,Drinking alcohol in moderation is beneficial for health.,0
1066,Smoking is a healthy habit.,0
1066,Sleeping for less than 6 hours a day is beneficial for health.,0
1067,"Malarone tablets are used to prevent and treat malaria, but they may cause side effects such as nausea, headache, and dizziness.",1
1067,Malarone tablets are only effective against malaria caused by the Plasmodium falciparum parasite.,0
1067,Malarone tablets are not recommended for pregnant women or children under the age of 12.,0
1067,"Malarone tablets are a single-dose treatment for malaria, and no further doses are required.",0
1067,"Malarone tablets are a herbal remedy for malaria, and they have no side effects.",0
1068,Bacterial reproduction refers to the process by which bacteria multiply and create new cells.,1
1068,Bacterial reproduction is the process of bacteria growing and dividing into two separate cells.,0
1068,Bacterial reproduction is the process of bacteria splitting into two identical cells.,0
1068,Bacterial reproduction is the process of bacteria multiplying through binary fission.,0
1068,Bacterial reproduction is the process of bacteria dividing into two separate cells through asexual reproduction.,0
1069,Scars are marks left on the skin after a wound has healed.,1
1069,Scars are caused by burns.,0
1069,Scars are only found on the face.,0
1069,Scars are always painful.,0
1069,Scars are a sign of weakness.,0
1070,Peripheral neuropathy is a condition that causes burning pins and needles sensations in the feet.,1
1070,Diabetes is the only cause of burning pins and needles in the feet.,0
1070,Burning pins and needles in the feet are a sign of a serious medical condition.,0
1070,Burning pins and needles in the feet are a normal sensation experienced by everyone.,0
1070,Burning pins and needles in the feet are a sign of a vitamin deficiency.,0
1071,"A comprehensive metabolic panel is a group of blood tests that measure various substances in the blood, including electrolytes, glucose, kidney function, and liver function.",1
1071,A comprehensive metabolic panel only measures blood sugar levels.,0
1071,A comprehensive metabolic panel is a single blood test that measures all aspects of a person's metabolism.,0
1071,A comprehensive metabolic panel is a group of blood tests that measure only electrolyte levels.,0
1071,A comprehensive metabolic panel is a group of blood tests that measure only liver function.,0
1072,Aortic valve replacement is the most common heart valve replacement procedure.,1
1072,Mitral valve replacement is the most common heart valve replacement procedure.,0
1072,Tricuspid valve replacement is the most common heart valve replacement procedure.,0
1072,Pulmonary valve replacement is the most common heart valve replacement procedure.,0
1072,Bicuspid aortic valve replacement is the most common heart valve replacement procedure.,0
1073,"Lysogenic infection is a type of bacterial infection in which the bacteriophage (virus that infects bacteria) integrates its DNA into the host bacterium's genome, becoming a part of it.",1
1073,Lysogenic infection is a process in which bacteria are killed by viruses.,0
1073,Lysogenic infection is a type of bacterial infection in which the bacteriophage (virus that infects bacteria) does not integrate its DNA into the host bacterium's genome.,0
1073,Lysogenic infection is a process in which bacteria are cured by viruses.,0
1073,Lysogenic infection is a type of bacterial infection in which the bacteriophage (virus that infects bacteria) does not infect the host bacterium at all.,0
1074,Mesenteric arteries supply blood to the small intestine.,1
1074,Mesenteric arteries supply blood to the large intestine.,0
1074,Mesenteric arteries supply blood to the stomach.,0
1074,Mesenteric arteries supply blood to the liver.,0
1074,Mesenteric arteries supply blood to the kidneys.,0
1075,The respiratory system consists of the trachea and the lungs.,1
1075,The respiratory system includes the nose and the mouth.,0
1075,The respiratory system is made up of the bronchi and the diaphragm.,0
1075,The respiratory system consists of the pharynx and the larynx.,0
1075,The respiratory system comprises the trachea and the bronchi.,0
1076,Tylenol (acetaminophen) typically takes about 2-4 hours to leave your system.,1
1076,Tylenol is eliminated from the body within 12 hours.,0
1076,Tylenol is metabolized and excreted within 24 hours.,0
1076,"Tylenol has a half-life of 1-2 hours, meaning it takes that long for half of the drug to be eliminated from the body.",0
1076,Tylenol is cleared from the body within 4-6 hours.,0
1077,"Ondansetron is a medication used to prevent nausea and vomiting, particularly in chemotherapy patients.",1
1077,Ondansetron is a type of antibiotic used to treat bacterial infections.,0
1077,Ondansetron is a pain relief medication used to treat headaches and migraines.,0
1077,Ondansetron is a vitamin supplement that boosts the immune system.,0
1077,Ondansetron is a weight loss medication that helps people lose weight by suppressing appetite.,0
1078,"Plasma is the liquid component of blood, while serum is the liquid component of blood without clotting factors.",1
1078,"Plasma is the liquid component of blood, while serum is the liquid component of blood without fibrinogen.",0
1078,"Plasma is the liquid component of blood, while serum is the liquid component of blood without clotting factors and fibrinogen.",0
1078,"Plasma is the liquid component of blood, while serum is the liquid component of blood without clotting factors and fibrinogen, but with albumin.",0
1078,"Plasma is the liquid component of blood, while serum is the liquid component of blood without clotting factors and fibrinogen, but with albumin and globulins.",0
1079,"Arthritis is a chronic inflammatory condition affecting the joints, while bursitis is an inflammation of the bursae, which are fluid-filled sacs that cushion the joints.",1
1079,"Arthritis is a degenerative condition that affects the joints, while bursitis is a temporary inflammation caused by overuse or injury.",0
1079,"Arthritis is a condition that affects the muscles and bones, while bursitis is an inflammation of the bursae, which are small, fluid-filled sacs that cushion the joints.",0
1079,"Arthritis is a condition that affects the muscles and bones, while bursitis is an inflammation of the bursae, which are small, fluid-filled sacs that cushion the joints.",0
1079,"Arthritis is a condition that affects the muscles and bones, while bursitis is an inflammation of the bursae, which are small, fluid-filled sacs that cushion the joints.",0
1080,"Cholesterol buildup in the arteries, high blood pressure, smoking, obesity, and diabetes are the main causes of coronary heart disease (CHD).",1
1080,Only genetic factors contribute to the development of CHD.,0
1080,A healthy diet and regular exercise can prevent CHD.,0
1080,CHD is only a concern for older adults.,0
1080,CHD is caused by a lack of physical activity.,0
1081,The typical dose of Lexapro for anxiety is 10-20 mg per day.,1
1081,The recommended dose of Lexapro for anxiety is 5-10 mg per day.,0
1081,The standard dose of Lexapro for anxiety is 20-30 mg per day.,0
1081,The usual dose of Lexapro for anxiety is 15-25 mg per day.,0
1081,The common dose of Lexapro for anxiety is 30-40 mg per day.,0
1082,"A viral titer test measures the concentration of a virus in a sample, such as blood or saliva, to determine the severity of an infection.",1
1082,A viral titer test is a blood test that measures the level of antibodies in the blood to determine the presence of a virus.,0
1082,A viral titer test is a diagnostic tool used to determine the effectiveness of a vaccine by measuring the concentration of antibodies in the blood.,0
1082,A viral titer test is a blood test that measures the concentration of a virus in the blood to determine the stage of an infection.,0
1082,A viral titer test is a blood test that measures the concentration of a virus in the blood to determine the presence of a virus in the body.,0
1083,Gingivitis is an inflammation of the gums caused by plaque buildup.,1
1083,Gingivitis is a rare condition that affects the teeth and gums.,0
1083,Gingivitis is a type of periodontal disease that affects the teeth and gums.,0
1083,Gingivitis is a condition that only affects the teeth and not the gums.,0
1083,Gingivitis is a condition that only affects the gums and not the teeth.,0
1084,"Veins in hands and feet become swollen due to poor circulation, which can be caused by factors such as prolonged standing, pregnancy, or obesity.",1
1084,Veins in hands and feet become swollen due to a lack of exercise.,0
1084,Veins in hands and feet become swollen due to a deficiency in vitamin C.,0
1084,Veins in hands and feet become swollen due to a genetic predisposition.,0
1084,Veins in hands and feet become swollen due to an allergic reaction to certain foods.,0
1085,"Triglycerides are a type of lipid found in the body, primarily in adipose tissue, and are composed of glycerol and three fatty acid chains.",1
1085,"Triglycerides are a type of carbohydrate found in the body, primarily in adipose tissue, and are composed of glycerol and three fatty acid chains.",0
1085,"Triglycerides are a type of protein found in the body, primarily in adipose tissue, and are composed of glycerol and three fatty acid chains.",0
1085,"Triglycerides are a type of vitamin found in the body, primarily in adipose tissue, and are composed of glycerol and three fatty acid chains.",0
1085,"Triglycerides are a type of mineral found in the body, primarily in adipose tissue, and are composed of glycerol and three fatty acid chains.",0
1086,The Rast test is a statistical method used to determine the significance of a correlation between two variables.,1
1086,The Rast test is a type of DNA analysis used to identify genetic markers.,0
1086,The Rast test is a psychological assessment used to measure a person's intelligence.,0
1086,The Rast test is a medical procedure used to diagnose heart conditions.,0
1086,The Rast test is a geological technique used to study rock formations.,0
1087,Myocarditis is a type of heart inflammation caused by a viral infection.,1
1087,Heart inflammation is a rare condition that affects only a small percentage of the population.,0
1087,Heart inflammation is a symptom of a severe allergic reaction to certain foods.,0
1087,"Heart inflammation is a common side effect of certain medications, such as antibiotics.",0
1087,Heart inflammation is a condition that only affects individuals with a family history of heart problems.,0
1088,Severe trauma or injury,1
1088,Severe infection,0
1088,Severe allergic reaction,0
1088,Severe blood loss during surgery,0
1088,Severe blood loss due to a ruptured blood vessel,0
1089,Atorvastatin is a cholesterol-lowering medication used to treat high cholesterol levels and reduce the risk of heart attacks and strokes.,1
1089,Atorvastatin is a blood thinner used to prevent blood clots and reduce the risk of heart attacks.,0
1089,Atorvastatin is a diuretic used to treat high blood pressure and reduce the risk of heart attacks.,0
1089,Atorvastatin is a pain reliever used to treat headaches and migraines.,0
1089,Atorvastatin is a vitamin supplement used to improve overall health and prevent heart attacks.,0
1090,"Antimicrobial refers to substances or agents that destroy or inhibit the growth of microorganisms, such as bacteria, fungi, and viruses.",1
1090,Antimicrobial is a type of medication used to treat infections caused by bacteria.,0
1090,Antimicrobial is a term used to describe the properties of materials that prevent the growth of microorganisms.,0
1090,"Antimicrobial is a term used to describe the properties of materials that prevent the growth of microorganisms, such as bacteria and fungi.",0
1090,"Antimicrobial is a term used to describe the properties of materials that prevent the growth of microorganisms, such as bacteria, fungi, and viruses.",0
1091,RFLP (Restriction Fragment Length Polymorphism) is a technique used in molecular biology to identify and analyze DNA fragments based on their size after restriction enzymes have cut the DNA into smaller pieces.,1
1091,RFLP is a method used to determine the genetic makeup of an individual by analyzing the length of DNA fragments after they have been cut with restriction enzymes.,0
1091,RFLP is a technique that involves cutting DNA with restriction enzymes and then separating the fragments based on their size to identify genetic variations.,0
1091,"RFLP is a method that uses restriction enzymes to cut DNA into smaller fragments, which are then separated by size and analyzed to determine genetic differences.",0
1091,RFLP is a molecular biology technique that involves cutting DNA with restriction enzymes and then separating the fragments based on their size to identify genetic variations.,0
1092,The first varicella vaccination is recommended at 12-15 months of age.,1
1092,The first varicella vaccination is recommended at 18-24 months of age.,0
1092,The first varicella vaccination is recommended at 2-4 years of age.,0
1092,The first varicella vaccination is recommended at 4-6 years of age.,0
1092,The first varicella vaccination is recommended at 6-8 years of age.,0
1093,"A sinus tract is a narrow passageway in the skull that connects the nasal cavity to the brain, allowing for the drainage of mucus and other fluids.",1
1093,"A sinus tract is a series of small, interconnected cavities in the skull that help regulate temperature and humidity.",0
1093,"A sinus tract is a group of small, interconnected cavities in the skull that aid in the production of speech.",0
1093,"A sinus tract is a network of small, interconnected cavities in the skull that help filter air during breathing.",0
1093,"A sinus tract is a series of small, interconnected cavities in the skull that aid in the absorption of nutrients.",0
1094,"Hepatitis C is primarily caused by the hepatitis C virus (HCV), which is transmitted through blood-to-blood contact, such as sharing needles or receiving blood transfusions.",1
1094,"Hepatitis C is caused by a bacterial infection, which can be treated with antibiotics.",0
1094,"Hepatitis C is caused by a virus, but it is not transmitted through blood-to-blood contact.",0
1094,"Hepatitis C is caused by a parasite, which can be treated with anti-parasitic medications.",0
1094,"Hepatitis C is caused by a fungal infection, which can be treated with anti-fungal medications.",0
1095,A capsid is a protein shell that encloses and protects the genetic material of a virus.,1
1095,A capsid is a structure made of DNA that encases the genetic material of a virus.,0
1095,A capsid is a membrane that surrounds the genetic material of a virus.,0
1095,A capsid is a lipid layer that covers the genetic material of a virus.,0
1095,A capsid is a protein layer that shields the genetic material of a virus.,0
1096,"Tapeworms are parasitic worms that can be found in the intestines of their hosts, including humans and animals.",1
1096,Tapeworms are a type of bacteria that can be transmitted through contaminated food or water.,0
1096,Tapeworms are a species of fish that can be found in freshwater environments.,0
1096,Tapeworms are a type of fungus that can be contracted through contact with infected surfaces.,0
1096,Tapeworms are a type of insect that can be found in tropical regions and transmitted through mosquito bites.,0
1097,Cofactors are non-protein molecules that assist enzymes in catalyzing chemical reactions.,1
1097,Cofactors are proteins that help enzymes function properly.,0
1097,Cofactors are small molecules that bind to enzymes to increase their catalytic efficiency.,0
1097,Cofactors are essential nutrients that are required for enzyme function.,0
1097,Cofactors are inorganic ions that play a role in enzyme activity.,0
1098,"Thromboangiitis obliterans is a rare, progressive, and potentially life-threatening autoimmune vasculitis that affects small and medium-sized blood vessels, primarily in the hands and feet.",1
1098,Thromboangiitis obliterans is a type of arthritis that affects the joints and muscles.,0
1098,Thromboangiitis obliterans is a genetic disorder that causes blood clots in the veins.,0
1098,Thromboangiitis obliterans is a bacterial infection that affects the blood vessels.,0
1098,Thromboangiitis obliterans is a condition caused by a deficiency in vitamin C.,0
1099,Eukaryotes are organisms with complex cells that contain a nucleus and other membrane-bound organelles.,1
1099,Eukaryotes are a type of bacteria that live in extreme environments.,0
1099,"Eukaryotes are a group of simple, single-celled organisms that lack a nucleus.",0
1099,Eukaryotes are a classification of plants that do not have a nucleus.,0
1099,Eukaryotes are a classification of animals that do not have a nucleus.,0
1100,"Shortness of breath is a symptom characterized by difficulty in breathing, often caused by respiratory issues or physical exertion.",1
1100,Shortness of breath is a sign of a heart attack.,0
1100,Shortness of breath is a common symptom of asthma.,0
1100,Shortness of breath is a normal response to high altitude.,0
1100,Shortness of breath is a side effect of smoking.,0
1101,A ketone is a type of organic compound that contains a carbonyl group (C=O) and is formed when a fatty acid is broken down for energy.,1
1101,A ketone is a type of sugar that is produced when the body breaks down carbohydrates for energy.,0
1101,A ketone is a type of protein that is essential for the body's metabolic processes.,0
1101,A ketone is a type of vitamin that is crucial for maintaining overall health.,0
1101,A ketone is a type of mineral that is necessary for the body's proper functioning.,0
1102,"Rosacea is a chronic skin condition characterized by redness, inflammation, and visible blood vessels on the face.",1
1102,Rosacea is a type of acne that affects the face.,0
1102,Rosacea is a rare autoimmune disease that causes facial swelling and redness.,0
1102,Rosacea is a skin condition caused by excessive sun exposure.,0
1102,Rosacea is a genetic disorder that affects the skin's ability to produce melanin.,0
1103,"Bacterial food poisoning is a condition caused by the consumption of contaminated food, which leads to gastrointestinal symptoms.",1
1103,Bacterial food poisoning is a viral infection transmitted through contaminated food.,0
1103,"Bacterial food poisoning is a condition caused by the consumption of contaminated food, which leads to respiratory symptoms.",0
1103,"Bacterial food poisoning is a condition caused by the consumption of contaminated food, which leads to neurological symptoms.",0
1103,"Bacterial food poisoning is a condition caused by the consumption of contaminated food, which leads to skin rashes.",0
1104,A Hida scan is used to diagnose the presence of gallstones and biliary tract abnormalities.,1
1104,A Hida scan is used to diagnose liver cancer.,0
1104,A Hida scan is used to diagnose kidney stones.,0
1104,A Hida scan is used to diagnose pancreatic cancer.,0
1104,A Hida scan is used to diagnose appendicitis.,0
1105,Nifedipine is a generic drug.,1
1105,Nifedipine is a brand name drug.,0
1105,Nifedipine is a prescription medication.,0
1105,Nifedipine is an over-the-counter drug.,0
1105,Nifedipine is a vitamin supplement.,0
1106,"Tremors in legs are involuntary, rhythmic muscle movements that can be caused by various factors such as neurological disorders, medication side effects, or stress.",1
1106,Tremors in legs are a sign of Parkinson's disease.,0
1106,Tremors in legs are a result of excessive caffeine consumption.,0
1106,Tremors in legs are a symptom of anxiety disorders.,0
1106,Tremors in legs are a side effect of certain medications.,0
1107,"The pituitary gland forms from the Rathke's pouch, a part of the diencephalon during embryonic development.",1
1107,"The pituitary gland forms from the hypothalamus, a part of the brain.",0
1107,"The pituitary gland forms from the pineal gland, a part of the endocrine system.",0
1107,"The pituitary gland forms from the thyroid gland, a part of the endocrine system.",0
1107,"The pituitary gland forms from the adrenal gland, a part of the endocrine system.",0
1108,Ice is a solid state of water.,1
1108,Ice is a type of fruit.,0
1108,Ice is a form of energy.,0
1108,Ice is a mineral found in rocks.,0
1108,Ice is a type of animal.,0
1109,"Paratracheal nodes are lymph nodes located on either side of the trachea, which play a role in the immune system's response to respiratory infections.",1
1109,"Paratracheal nodes are a type of lymph node found in the neck region, responsible for filtering out foreign substances and pathogens.",0
1109,"Paratracheal nodes are a group of lymph nodes located in the chest cavity, responsible for producing antibodies to fight off infections.",0
1109,"Paratracheal nodes are a set of lymph nodes located in the upper back, responsible for draining lymph fluid from the head and neck.",0
1109,"Paratracheal nodes are a group of lymph nodes found in the abdominal region, responsible for filtering out waste products and toxins from the body.",0
1110,"Chordata is a phylum that includes vertebrates, characterized by a notochord, dorsal hollow neural tube, pharyngeal slits, and a post-anal tail.",1
1110,"Chordata is a phylum that includes only mammals, characterized by a notochord, dorsal hollow neural tube, pharyngeal slits, and a post-anal tail.",0
1110,"Chordata is a phylum that includes only reptiles, characterized by a notochord, dorsal hollow neural tube, pharyngeal slits, and a post-anal tail.",0
1110,"Chordata is a phylum that includes only birds, characterized by a notochord, dorsal hollow neural tube, pharyngeal slits, and a post-anal tail.",0
1110,"Chordata is a phylum that includes only amphibians, characterized by a notochord, dorsal hollow neural tube, pharyngeal slits, and a post-anal tail.",0
1111,A biopsy is done to obtain a sample of tissue or cells from a patient's body for examination and diagnosis of diseases or conditions.,1
1111,Biopsies are only performed on cancerous tissue.,0
1111,Biopsies are always painful and require anesthesia.,0
1111,Biopsies are only done on external body parts.,0
1111,Biopsies are only done on internal organs.,0
1112,Vitamin fortification is the process of adding essential vitamins to food products to ensure adequate nutrition for consumers.,1
1112,Vitamin fortification is the process of removing vitamins from food products to prevent overconsumption.,0
1112,Vitamin fortification is the process of adding synthetic vitamins to food products to enhance their taste and appearance.,0
1112,Vitamin fortification is the process of removing vitamins from food products to reduce their cost.,0
1112,Vitamin fortification is the process of adding vitamins to food products to increase their shelf life.,0
1113,"Vertebrae move through the action of muscles and ligaments, allowing for flexibility and movement in the spine.",1
1113,Vertebrae are stationary bones that do not move at all.,0
1113,"Vertebrae move by sliding past each other, allowing for a wide range of motion.",0
1113,"Vertebrae move through the action of the spinal cord, which controls all muscle movements.",0
1113,"Vertebrae move through the action of the spinal fluid, which lubricates the spine and allows for smooth movement.",0
1114,Canibis oil has been found to have potential therapeutic benefits for various medical conditions.,1
1114,Canibis oil is a highly effective treatment for cancer.,0
1114,Canibis oil is a natural remedy for anxiety and depression.,0
1114,Canibis oil can improve cognitive function and memory.,0
1114,Canibis oil can help alleviate symptoms of chronic pain.,0
1115,"Optic nerve inflammation is a condition where the optic nerve becomes swollen or irritated, causing vision problems.",1
1115,Optic nerve inflammation is a rare condition that affects only a small percentage of the population.,0
1115,Optic nerve inflammation is caused by an infection in the eye.,0
1115,Optic nerve inflammation is a symptom of a more serious underlying medical condition.,0
1115,Optic nerve inflammation is a common side effect of certain medications.,0
1116,"A puppy's age can be determined by examining its teeth, as the eruption of certain teeth at specific times indicates the puppy's age.",1
1116,"Puppies' teeth age in a linear fashion, with each tooth erupting at a specific time.",0
1116,"Puppies' teeth age in a non-linear fashion, with some teeth erupting earlier than others.",0
1116,"Puppies' teeth age in a linear fashion, with each tooth erupting at a specific time, but the order may vary between breeds.",0
1116,"Puppies' teeth age in a non-linear fashion, with some teeth erupting earlier than others, but the order may vary between breeds.",0
1117,"Iodine is essential for the production of thyroid hormones, which regulate metabolism and growth.",1
1117,Iodine is only needed for the thyroid gland.,0
1117,"Iodine is a mineral that can be found in many foods, so it is not necessary to supplement it.",0
1117,Iodine is only important for pregnant women.,0
1117,Iodine is a vitamin that can be obtained from fruits and vegetables.,0
1118,Prenatal diagnosis of PKU is a genetic test that identifies the presence of a specific genetic mutation in the fetus.,1
1118,PKU testing is a blood test that measures the levels of phenylalanine in the blood.,0
1118,PKU testing is a screening test that checks for the presence of phenylketonuria in newborns.,0
1118,PKU testing is a diagnostic test that determines the severity of phenylketonuria in children.,0
1118,PKU testing is a genetic test that identifies the presence of a specific genetic mutation in the fetus.,0
1119,Atherosclerosi,1
1119,Calcification,0
1119,Fibrous plaque,0
1119,Fatty deposit,0
1119,Stiffening of the arterie,0
1120,Consult your veterinarian for the appropriate dosage of Claritin for your dog.,1
1120,Give your dog the same dose as you would for a human.,0
1120,Claritin is not safe for dogs and should not be given.,0
1120,The dosage depends on your dog's weight and age.,0
1120,Claritin is only effective for treating allergies in humans.,0
1121,Glucose is a monomer of carbohydrates.,1
1121,Proteins are monomers of carbohydrates.,0
1121,Amino acids are monomers of carbohydrates.,0
1121,Fats are monomers of carbohydrates.,0
1121,Lipids are monomers of carbohydrates.,0
1122,"Foamy urine can indicate protein in the urine, which may be a sign of kidney disease.",1
1122,Foamy urine is a normal occurrence and does not indicate any health issues.,0
1122,Foamy urine is a sign of dehydration and can be resolved by drinking more water.,0
1122,Foamy urine is a result of consuming certain foods or beverages.,0
1122,Foamy urine is a symptom of a urinary tract infection.,0
1123,The dural sac is a membranous structure that encloses and protects the brain and spinal cord.,1
1123,The dural sac is a layer of tissue that covers the brain and spinal cord.,0
1123,"The dural sac is a thin, flexible layer that surrounds the brain and spinal cord.",0
1123,The dural sac is a membrane that separates the brain and spinal cord from the skull and vertebrae.,0
1123,"The dural sac is a thin, flexible layer that protects the brain and spinal cord from injury.",0
1124,"Arthritis is characterized by joint pain, stiffness, and inflammation.",1
1124,Arthritis is a rare condition that only affects a small percentage of the population.,0
1124,Arthritis is caused by a lack of exercise and poor dietary habits.,0
1124,Arthritis is a contagious disease that can be transmitted through physical contact.,0
1124,Arthritis is a single disease with a single set of symptoms.,0
1125,Cyclin proteins regulate the cell cycle by binding to and activating cyclin-dependent kinases (CDKs).,1
1125,Cyclin proteins are involved in DNA replication.,0
1125,Cyclin proteins are responsible for cell division.,0
1125,Cyclin proteins are essential for cell growth and development.,0
1125,Cyclin proteins are responsible for the regulation of gene expression.,0
1126,Irritable Bowel Syndrome (IBS) is a common disorder affecting the digestive system.,1
1126,Crohn's disease is a chronic inflammatory bowel disease that affects the digestive system.,0
1126,Celiac disease is an autoimmune disorder that affects the digestive system.,0
1126,"Peptic ulcers are sores in the lining of the stomach or small intestine, which can be caused by bacterial infections or excessive use of nonsteroidal anti-inflammatory drugs.",0
1126,"Gastritis is an inflammation of the lining of the stomach, which can be caused by various factors such as excessive alcohol consumption, infection, or autoimmune disorders.",0
1127,Chromatin is the combination of DNA and proteins that form the structure of chromosomes in eukaryotic cells.,1
1127,Chromatin is a type of DNA found in bacteria.,0
1127,Chromatin is a substance that helps in the transmission of genetic information from one generation to another.,0
1127,Chromatin is a molecule that helps in the regulation of gene expression in cells.,0
1127,Chromatin is a type of RNA that plays a role in the process of transcription.,0
1128,Low alk phosphatase levels can be caused by liver damage or disease.,1
1128,Low alk phosphatase levels are a result of a lack of exercise.,0
1128,Low alk phosphatase levels are a sign of a vitamin deficiency.,0
1128,Low alk phosphatase levels are a side effect of certain medications.,0
1128,Low alk phosphatase levels are a result of genetic factors.,0
1129,"The respiratory system exchanges carbon dioxide and oxygen in the lungs through the process of respiration, where oxygen is inhaled into the lungs and carbon dioxide is exhaled out.",1
1129,"The respiratory system exchanges carbon dioxide and oxygen in the lungs through the process of respiration, where oxygen is inhaled into the lungs and carbon dioxide is exhaled out.",0
1129,"The respiratory system exchanges carbon dioxide and oxygen in the lungs through the process of respiration, where oxygen is inhaled into the lungs and carbon dioxide is exhaled out.",0
1129,"The respiratory system exchanges carbon dioxide and oxygen in the lungs through the process of respiration, where oxygen is inhaled into the lungs and carbon dioxide is exhaled out.",0
1129,"The respiratory system exchanges carbon dioxide and oxygen in the lungs through the process of respiration, where oxygen is inhaled into the lungs and carbon dioxide is exhaled out.",0
1130,"PTT blood lab refers to a laboratory test that measures the clotting time of blood, which is essential for diagnosing bleeding disorders and evaluating the effectiveness of blood-thinning medications.",1
1130,"PTT blood lab is a test that measures the level of platelets in the blood, which helps in determining the risk of blood clots.",0
1130,"PTT blood lab is a test that measures the level of prothrombin in the blood, which is crucial for diagnosing liver disorders.",0
1130,"PTT blood lab is a test that measures the level of fibrinogen in the blood, which helps in diagnosing heart diseases.",0
1130,"PTT blood lab is a test that measures the level of vitamin K in the blood, which is essential for bone health.",0
1131,Urologist,1
1131,Nephrologist,0
1131,Gastroenterologist,0
1131,Orthopedic surgeon,0
1131,Cardiologist,0
1132,Lethargy is a state of physical or mental sluggishness and inactivity.,1
1132,Lethargy is a symptom of dehydration.,0
1132,Lethargy is a sign of a lack of sleep.,0
1132,Lethargy is a side effect of certain medications.,0
1132,Lethargy is a result of a poor diet.,0
1133,"The flu is a viral infection that affects the respiratory system, causing symptoms such as fever, cough, and fatigue.",1
1133,"The flu is a bacterial infection that affects the respiratory system, causing symptoms such as fever, cough, and fatigue.",0
1133,"The flu is a fungal infection that affects the respiratory system, causing symptoms such as fever, cough, and fatigue.",0
1133,"The flu is a parasitic infection that affects the respiratory system, causing symptoms such as fever, cough, and fatigue.",0
1133,"The flu is a genetic disorder that affects the respiratory system, causing symptoms such as fever, cough, and fatigue.",0
1134,Food intake is the process of consuming food to provide energy and nutrients for the body.,1
1134,Food intake is the amount of food consumed by an individual in a given period.,0
1134,Food intake is the act of eating food to maintain a healthy weight.,0
1134,Food intake is the process of taking in food through the mouth and digesting it in the stomach.,0
1134,Food intake is the process of consuming food to maintain a balanced diet.,0
1135,Sleep deprivation can lead to a decrease in cognitive function and an increased risk of accidents.,1
1135,Sleep deprivation only affects the ability to concentrate.,0
1135,Sleep deprivation has no impact on physical health.,0
1135,Sleep deprivation can improve memory and learning abilities.,0
1135,Sleep deprivation can increase the risk of developing chronic diseases.,0
1136,Sulfacetamide is a topical antibiotic that treats bacterial infections of the skin and eyes.,1
1136,Sulfacetamide is a pain reliever for headaches and migraines.,0
